image_id,raw_image_path,processed_image_path,thumbnail_path,source_root,split,filename,material_type,script_family,is_manuscript,notes
436,data\raw\manuscripts\hf_sanskrit_ocr\train\1306.png,data\processed\images_1024\hf_sanskrit_ocr\train\1306.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1306.png,hf_sanskrit_ocr,train,1306.png,printed,Devanagari,no, auto: HF OCR typed sample
437,data\raw\manuscripts\hf_sanskrit_ocr\train\1307.png,data\processed\images_1024\hf_sanskrit_ocr\train\1307.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1307.png,hf_sanskrit_ocr,train,1307.png,printed,Devanagari,no, auto: HF OCR typed sample
438,data\raw\manuscripts\hf_sanskrit_ocr\train\1309.png,data\processed\images_1024\hf_sanskrit_ocr\train\1309.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1309.png,hf_sanskrit_ocr,train,1309.png,printed,Devanagari,no, auto: HF OCR typed sample
439,data\raw\manuscripts\hf_sanskrit_ocr\train\1311.png,data\processed\images_1024\hf_sanskrit_ocr\train\1311.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1311.png,hf_sanskrit_ocr,train,1311.png,printed,Devanagari,no, auto: HF OCR typed sample
440,data\raw\manuscripts\hf_sanskrit_ocr\train\1312.png,data\processed\images_1024\hf_sanskrit_ocr\train\1312.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1312.png,hf_sanskrit_ocr,train,1312.png,printed,Devanagari,no, auto: HF OCR typed sample
441,data\raw\manuscripts\hf_sanskrit_ocr\train\1313.png,data\processed\images_1024\hf_sanskrit_ocr\train\1313.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1313.png,hf_sanskrit_ocr,train,1313.png,printed,Devanagari,no, auto: HF OCR typed sample
442,data\raw\manuscripts\hf_sanskrit_ocr\train\132.png,data\processed\images_1024\hf_sanskrit_ocr\train\132.png,data\processed\thumbnails\hf_sanskrit_ocr\train\132.png,hf_sanskrit_ocr,train,132.png,printed,Devanagari,no, auto: HF OCR typed sample
443,data\raw\manuscripts\hf_sanskrit_ocr\train\1321.png,data\processed\images_1024\hf_sanskrit_ocr\train\1321.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1321.png,hf_sanskrit_ocr,train,1321.png,printed,Devanagari,no, auto: HF OCR typed sample
444,data\raw\manuscripts\hf_sanskrit_ocr\train\1322.png,data\processed\images_1024\hf_sanskrit_ocr\train\1322.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1322.png,hf_sanskrit_ocr,train,1322.png,printed,Devanagari,no, auto: HF OCR typed sample
445,data\raw\manuscripts\hf_sanskrit_ocr\train\1323.png,data\processed\images_1024\hf_sanskrit_ocr\train\1323.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1323.png,hf_sanskrit_ocr,train,1323.png,printed,Devanagari,no, auto: HF OCR typed sample
446,data\raw\manuscripts\hf_sanskrit_ocr\train\1326.png,data\processed\images_1024\hf_sanskrit_ocr\train\1326.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1326.png,hf_sanskrit_ocr,train,1326.png,printed,Devanagari,no, auto: HF OCR typed sample
447,data\raw\manuscripts\hf_sanskrit_ocr\train\1328.png,data\processed\images_1024\hf_sanskrit_ocr\train\1328.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1328.png,hf_sanskrit_ocr,train,1328.png,printed,Devanagari,no, auto: HF OCR typed sample
448,data\raw\manuscripts\hf_sanskrit_ocr\train\1329.png,data\processed\images_1024\hf_sanskrit_ocr\train\1329.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1329.png,hf_sanskrit_ocr,train,1329.png,printed,Devanagari,no, auto: HF OCR typed sample
449,data\raw\manuscripts\hf_sanskrit_ocr\train\133.png,data\processed\images_1024\hf_sanskrit_ocr\train\133.png,data\processed\thumbnails\hf_sanskrit_ocr\train\133.png,hf_sanskrit_ocr,train,133.png,printed,Devanagari,no, auto: HF OCR typed sample
450,data\raw\manuscripts\hf_sanskrit_ocr\train\1333.png,data\processed\images_1024\hf_sanskrit_ocr\train\1333.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1333.png,hf_sanskrit_ocr,train,1333.png,printed,Devanagari,no, auto: HF OCR typed sample
451,data\raw\manuscripts\hf_sanskrit_ocr\train\1334.png,data\processed\images_1024\hf_sanskrit_ocr\train\1334.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1334.png,hf_sanskrit_ocr,train,1334.png,printed,Devanagari,no, auto: HF OCR typed sample
452,data\raw\manuscripts\hf_sanskrit_ocr\train\1336.png,data\processed\images_1024\hf_sanskrit_ocr\train\1336.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1336.png,hf_sanskrit_ocr,train,1336.png,printed,Devanagari,no, auto: HF OCR typed sample
453,data\raw\manuscripts\hf_sanskrit_ocr\train\1337.png,data\processed\images_1024\hf_sanskrit_ocr\train\1337.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1337.png,hf_sanskrit_ocr,train,1337.png,printed,Devanagari,no, auto: HF OCR typed sample
454,data\raw\manuscripts\hf_sanskrit_ocr\train\1339.png,data\processed\images_1024\hf_sanskrit_ocr\train\1339.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1339.png,hf_sanskrit_ocr,train,1339.png,printed,Devanagari,no, auto: HF OCR typed sample
455,data\raw\manuscripts\hf_sanskrit_ocr\train\134.png,data\processed\images_1024\hf_sanskrit_ocr\train\134.png,data\processed\thumbnails\hf_sanskrit_ocr\train\134.png,hf_sanskrit_ocr,train,134.png,printed,Devanagari,no, auto: HF OCR typed sample
456,data\raw\manuscripts\hf_sanskrit_ocr\train\1341.png,data\processed\images_1024\hf_sanskrit_ocr\train\1341.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1341.png,hf_sanskrit_ocr,train,1341.png,printed,Devanagari,no, auto: HF OCR typed sample
457,data\raw\manuscripts\hf_sanskrit_ocr\train\1344.png,data\processed\images_1024\hf_sanskrit_ocr\train\1344.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1344.png,hf_sanskrit_ocr,train,1344.png,printed,Devanagari,no, auto: HF OCR typed sample
458,data\raw\manuscripts\hf_sanskrit_ocr\train\1347.png,data\processed\images_1024\hf_sanskrit_ocr\train\1347.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1347.png,hf_sanskrit_ocr,train,1347.png,printed,Devanagari,no, auto: HF OCR typed sample
459,data\raw\manuscripts\hf_sanskrit_ocr\train\1348.png,data\processed\images_1024\hf_sanskrit_ocr\train\1348.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1348.png,hf_sanskrit_ocr,train,1348.png,printed,Devanagari,no, auto: HF OCR typed sample
460,data\raw\manuscripts\hf_sanskrit_ocr\train\1349.png,data\processed\images_1024\hf_sanskrit_ocr\train\1349.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1349.png,hf_sanskrit_ocr,train,1349.png,printed,Devanagari,no, auto: HF OCR typed sample
461,data\raw\manuscripts\hf_sanskrit_ocr\train\1350.png,data\processed\images_1024\hf_sanskrit_ocr\train\1350.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1350.png,hf_sanskrit_ocr,train,1350.png,printed,Devanagari,no, auto: HF OCR typed sample
462,data\raw\manuscripts\hf_sanskrit_ocr\train\1352.png,data\processed\images_1024\hf_sanskrit_ocr\train\1352.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1352.png,hf_sanskrit_ocr,train,1352.png,printed,Devanagari,no, auto: HF OCR typed sample
463,data\raw\manuscripts\hf_sanskrit_ocr\train\1353.png,data\processed\images_1024\hf_sanskrit_ocr\train\1353.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1353.png,hf_sanskrit_ocr,train,1353.png,printed,Devanagari,no, auto: HF OCR typed sample
464,data\raw\manuscripts\hf_sanskrit_ocr\train\1354.png,data\processed\images_1024\hf_sanskrit_ocr\train\1354.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1354.png,hf_sanskrit_ocr,train,1354.png,printed,Devanagari,no, auto: HF OCR typed sample
465,data\raw\manuscripts\hf_sanskrit_ocr\train\1355.png,data\processed\images_1024\hf_sanskrit_ocr\train\1355.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1355.png,hf_sanskrit_ocr,train,1355.png,printed,Devanagari,no, auto: HF OCR typed sample
466,data\raw\manuscripts\hf_sanskrit_ocr\train\1356.png,data\processed\images_1024\hf_sanskrit_ocr\train\1356.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1356.png,hf_sanskrit_ocr,train,1356.png,printed,Devanagari,no, auto: HF OCR typed sample
467,data\raw\manuscripts\hf_sanskrit_ocr\train\1357.png,data\processed\images_1024\hf_sanskrit_ocr\train\1357.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1357.png,hf_sanskrit_ocr,train,1357.png,printed,Devanagari,no, auto: HF OCR typed sample
468,data\raw\manuscripts\hf_sanskrit_ocr\train\1358.png,data\processed\images_1024\hf_sanskrit_ocr\train\1358.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1358.png,hf_sanskrit_ocr,train,1358.png,printed,Devanagari,no, auto: HF OCR typed sample
469,data\raw\manuscripts\hf_sanskrit_ocr\train\136.png,data\processed\images_1024\hf_sanskrit_ocr\train\136.png,data\processed\thumbnails\hf_sanskrit_ocr\train\136.png,hf_sanskrit_ocr,train,136.png,printed,Devanagari,no, auto: HF OCR typed sample
470,data\raw\manuscripts\hf_sanskrit_ocr\train\1361.png,data\processed\images_1024\hf_sanskrit_ocr\train\1361.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1361.png,hf_sanskrit_ocr,train,1361.png,printed,Devanagari,no, auto: HF OCR typed sample
471,data\raw\manuscripts\hf_sanskrit_ocr\train\1362.png,data\processed\images_1024\hf_sanskrit_ocr\train\1362.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1362.png,hf_sanskrit_ocr,train,1362.png,printed,Devanagari,no, auto: HF OCR typed sample
472,data\raw\manuscripts\hf_sanskrit_ocr\train\1364.png,data\processed\images_1024\hf_sanskrit_ocr\train\1364.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1364.png,hf_sanskrit_ocr,train,1364.png,printed,Devanagari,no, auto: HF OCR typed sample
473,data\raw\manuscripts\hf_sanskrit_ocr\train\1365.png,data\processed\images_1024\hf_sanskrit_ocr\train\1365.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1365.png,hf_sanskrit_ocr,train,1365.png,printed,Devanagari,no, auto: HF OCR typed sample
474,data\raw\manuscripts\hf_sanskrit_ocr\train\1367.png,data\processed\images_1024\hf_sanskrit_ocr\train\1367.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1367.png,hf_sanskrit_ocr,train,1367.png,printed,Devanagari,no, auto: HF OCR typed sample
475,data\raw\manuscripts\hf_sanskrit_ocr\train\1370.png,data\processed\images_1024\hf_sanskrit_ocr\train\1370.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1370.png,hf_sanskrit_ocr,train,1370.png,printed,Devanagari,no, auto: HF OCR typed sample
476,data\raw\manuscripts\hf_sanskrit_ocr\train\1372.png,data\processed\images_1024\hf_sanskrit_ocr\train\1372.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1372.png,hf_sanskrit_ocr,train,1372.png,printed,Devanagari,no, auto: HF OCR typed sample
477,data\raw\manuscripts\hf_sanskrit_ocr\train\1373.png,data\processed\images_1024\hf_sanskrit_ocr\train\1373.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1373.png,hf_sanskrit_ocr,train,1373.png,printed,Devanagari,no, auto: HF OCR typed sample
478,data\raw\manuscripts\hf_sanskrit_ocr\train\1374.png,data\processed\images_1024\hf_sanskrit_ocr\train\1374.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1374.png,hf_sanskrit_ocr,train,1374.png,printed,Devanagari,no, auto: HF OCR typed sample
479,data\raw\manuscripts\hf_sanskrit_ocr\train\1375.png,data\processed\images_1024\hf_sanskrit_ocr\train\1375.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1375.png,hf_sanskrit_ocr,train,1375.png,printed,Devanagari,no, auto: HF OCR typed sample
480,data\raw\manuscripts\hf_sanskrit_ocr\train\1376.png,data\processed\images_1024\hf_sanskrit_ocr\train\1376.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1376.png,hf_sanskrit_ocr,train,1376.png,printed,Devanagari,no, auto: HF OCR typed sample
481,data\raw\manuscripts\hf_sanskrit_ocr\train\1377.png,data\processed\images_1024\hf_sanskrit_ocr\train\1377.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1377.png,hf_sanskrit_ocr,train,1377.png,printed,Devanagari,no, auto: HF OCR typed sample
482,data\raw\manuscripts\hf_sanskrit_ocr\train\1379.png,data\processed\images_1024\hf_sanskrit_ocr\train\1379.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1379.png,hf_sanskrit_ocr,train,1379.png,printed,Devanagari,no, auto: HF OCR typed sample
483,data\raw\manuscripts\hf_sanskrit_ocr\train\1380.png,data\processed\images_1024\hf_sanskrit_ocr\train\1380.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1380.png,hf_sanskrit_ocr,train,1380.png,printed,Devanagari,no, auto: HF OCR typed sample
484,data\raw\manuscripts\hf_sanskrit_ocr\train\1381.png,data\processed\images_1024\hf_sanskrit_ocr\train\1381.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1381.png,hf_sanskrit_ocr,train,1381.png,printed,Devanagari,no, auto: HF OCR typed sample
485,data\raw\manuscripts\hf_sanskrit_ocr\train\1382.png,data\processed\images_1024\hf_sanskrit_ocr\train\1382.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1382.png,hf_sanskrit_ocr,train,1382.png,printed,Devanagari,no, auto: HF OCR typed sample
486,data\raw\manuscripts\hf_sanskrit_ocr\train\1383.png,data\processed\images_1024\hf_sanskrit_ocr\train\1383.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1383.png,hf_sanskrit_ocr,train,1383.png,printed,Devanagari,no, auto: HF OCR typed sample
487,data\raw\manuscripts\hf_sanskrit_ocr\train\1384.png,data\processed\images_1024\hf_sanskrit_ocr\train\1384.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1384.png,hf_sanskrit_ocr,train,1384.png,printed,Devanagari,no, auto: HF OCR typed sample
488,data\raw\manuscripts\hf_sanskrit_ocr\train\1388.png,data\processed\images_1024\hf_sanskrit_ocr\train\1388.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1388.png,hf_sanskrit_ocr,train,1388.png,printed,Devanagari,no, auto: HF OCR typed sample
489,data\raw\manuscripts\hf_sanskrit_ocr\train\139.png,data\processed\images_1024\hf_sanskrit_ocr\train\139.png,data\processed\thumbnails\hf_sanskrit_ocr\train\139.png,hf_sanskrit_ocr,train,139.png,printed,Devanagari,no, auto: HF OCR typed sample
490,data\raw\manuscripts\hf_sanskrit_ocr\train\1390.png,data\processed\images_1024\hf_sanskrit_ocr\train\1390.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1390.png,hf_sanskrit_ocr,train,1390.png,printed,Devanagari,no, auto: HF OCR typed sample
491,data\raw\manuscripts\hf_sanskrit_ocr\train\1391.png,data\processed\images_1024\hf_sanskrit_ocr\train\1391.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1391.png,hf_sanskrit_ocr,train,1391.png,printed,Devanagari,no, auto: HF OCR typed sample
492,data\raw\manuscripts\hf_sanskrit_ocr\train\1392.png,data\processed\images_1024\hf_sanskrit_ocr\train\1392.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1392.png,hf_sanskrit_ocr,train,1392.png,printed,Devanagari,no, auto: HF OCR typed sample
493,data\raw\manuscripts\hf_sanskrit_ocr\train\1393.png,data\processed\images_1024\hf_sanskrit_ocr\train\1393.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1393.png,hf_sanskrit_ocr,train,1393.png,printed,Devanagari,no, auto: HF OCR typed sample
494,data\raw\manuscripts\hf_sanskrit_ocr\train\1394.png,data\processed\images_1024\hf_sanskrit_ocr\train\1394.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1394.png,hf_sanskrit_ocr,train,1394.png,printed,Devanagari,no, auto: HF OCR typed sample
495,data\raw\manuscripts\hf_sanskrit_ocr\train\1398.png,data\processed\images_1024\hf_sanskrit_ocr\train\1398.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1398.png,hf_sanskrit_ocr,train,1398.png,printed,Devanagari,no, auto: HF OCR typed sample
496,data\raw\manuscripts\hf_sanskrit_ocr\train\14.png,data\processed\images_1024\hf_sanskrit_ocr\train\14.png,data\processed\thumbnails\hf_sanskrit_ocr\train\14.png,hf_sanskrit_ocr,train,14.png,printed,Devanagari,no, auto: HF OCR typed sample
497,data\raw\manuscripts\hf_sanskrit_ocr\train\140.png,data\processed\images_1024\hf_sanskrit_ocr\train\140.png,data\processed\thumbnails\hf_sanskrit_ocr\train\140.png,hf_sanskrit_ocr,train,140.png,printed,Devanagari,no, auto: HF OCR typed sample
498,data\raw\manuscripts\hf_sanskrit_ocr\train\1400.png,data\processed\images_1024\hf_sanskrit_ocr\train\1400.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1400.png,hf_sanskrit_ocr,train,1400.png,printed,Devanagari,no, auto: HF OCR typed sample
499,data\raw\manuscripts\hf_sanskrit_ocr\train\1402.png,data\processed\images_1024\hf_sanskrit_ocr\train\1402.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1402.png,hf_sanskrit_ocr,train,1402.png,printed,Devanagari,no, auto: HF OCR typed sample
500,data\raw\manuscripts\hf_sanskrit_ocr\train\1403.png,data\processed\images_1024\hf_sanskrit_ocr\train\1403.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1403.png,hf_sanskrit_ocr,train,1403.png,printed,Devanagari,no, auto: HF OCR typed sample
501,data\raw\manuscripts\hf_sanskrit_ocr\train\1406.png,data\processed\images_1024\hf_sanskrit_ocr\train\1406.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1406.png,hf_sanskrit_ocr,train,1406.png,printed,Devanagari,no, auto: HF OCR typed sample
502,data\raw\manuscripts\hf_sanskrit_ocr\train\1407.png,data\processed\images_1024\hf_sanskrit_ocr\train\1407.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1407.png,hf_sanskrit_ocr,train,1407.png,printed,Devanagari,no, auto: HF OCR typed sample
503,data\raw\manuscripts\hf_sanskrit_ocr\train\1408.png,data\processed\images_1024\hf_sanskrit_ocr\train\1408.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1408.png,hf_sanskrit_ocr,train,1408.png,printed,Devanagari,no, auto: HF OCR typed sample
504,data\raw\manuscripts\hf_sanskrit_ocr\train\1409.png,data\processed\images_1024\hf_sanskrit_ocr\train\1409.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1409.png,hf_sanskrit_ocr,train,1409.png,printed,Devanagari,no, auto: HF OCR typed sample
505,data\raw\manuscripts\hf_sanskrit_ocr\train\1412.png,data\processed\images_1024\hf_sanskrit_ocr\train\1412.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1412.png,hf_sanskrit_ocr,train,1412.png,printed,Devanagari,no, auto: HF OCR typed sample
506,data\raw\manuscripts\hf_sanskrit_ocr\train\1413.png,data\processed\images_1024\hf_sanskrit_ocr\train\1413.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1413.png,hf_sanskrit_ocr,train,1413.png,printed,Devanagari,no, auto: HF OCR typed sample
507,data\raw\manuscripts\hf_sanskrit_ocr\train\1415.png,data\processed\images_1024\hf_sanskrit_ocr\train\1415.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1415.png,hf_sanskrit_ocr,train,1415.png,printed,Devanagari,no, auto: HF OCR typed sample
508,data\raw\manuscripts\hf_sanskrit_ocr\train\1416.png,data\processed\images_1024\hf_sanskrit_ocr\train\1416.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1416.png,hf_sanskrit_ocr,train,1416.png,printed,Devanagari,no, auto: HF OCR typed sample
509,data\raw\manuscripts\hf_sanskrit_ocr\train\1417.png,data\processed\images_1024\hf_sanskrit_ocr\train\1417.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1417.png,hf_sanskrit_ocr,train,1417.png,printed,Devanagari,no, auto: HF OCR typed sample
510,data\raw\manuscripts\hf_sanskrit_ocr\train\1420.png,data\processed\images_1024\hf_sanskrit_ocr\train\1420.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1420.png,hf_sanskrit_ocr,train,1420.png,printed,Devanagari,no, auto: HF OCR typed sample
511,data\raw\manuscripts\hf_sanskrit_ocr\train\1422.png,data\processed\images_1024\hf_sanskrit_ocr\train\1422.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1422.png,hf_sanskrit_ocr,train,1422.png,printed,Devanagari,no, auto: HF OCR typed sample
512,data\raw\manuscripts\hf_sanskrit_ocr\train\1424.png,data\processed\images_1024\hf_sanskrit_ocr\train\1424.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1424.png,hf_sanskrit_ocr,train,1424.png,printed,Devanagari,no, auto: HF OCR typed sample
513,data\raw\manuscripts\hf_sanskrit_ocr\train\1427.png,data\processed\images_1024\hf_sanskrit_ocr\train\1427.png,data\processed\thumbnails\hf_sanskrit_ocr\train\1427.png,hf_sanskrit_ocr,train,1427.png,printed,Devanagari,no, auto: HF OCR typed sample
